scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
aapl_real,0,DQN,21,27.42570228523494,2992.721470462326,2994.3317343824237,93.0080062939372,1.6102639200975624,126.4981236749162,0.9583870312191393,14.637253643619939,325.61998558280237,324.73,325.14406396929877,3220.527840195125,139.8346598048745,690
aapl_real,0,DQN,22,5.522656028723112,594.8004781962803,596.4539706962803,69.05861577363838,1.6534924999999996,0.0,0.9999999999999996,8.715054053054935,325.85986186154344,325.68,325.57612051267824,3306.9849999999988,0.0,720
aapl_real,0,DQN,23,4.042342930734735,403.2063484288127,404.73863467881273,42.78516291580101,1.5322862500000005,0.0,1.0000000000000002,16.227488032350315,325.61157017770955,325.48,325.0840404401345,3064.572500000001,0.0,750
aapl_real,0,DQN,24,-46.72109954474996,-14921.859484429327,-14916.981493179328,798.2921898595132,4.87799125,0.0,1.0,15.083919543353502,325.8404913642035,327.37,325.34973643941316,9755.9825,0.0,780
aapl_real,0,DQN,25,-4.326244590672939,-1855.283116694295,-1848.682676694295,677.601656564116,6.600440000000002,0.0,1.0000000000000002,16.549961918489593,324.7194576182274,324.86,324.1829360935302,13200.880000000003,0.0,810
aapl_real,0,DQN,26,35.228017560526986,9849.186945504049,9853.50011425405,301.39354647264963,4.313168749999999,0.0,0.9999999999999998,21.9944603742317,325.24675766314544,324.105,324.5329649194402,8626.337499999998,0.0,840
aapl_real,0,DQN,27,32.21867651561505,5249.26776092779,5251.77694342779,142.1835302078045,2.5091824999999988,0.0,0.9999999999999997,19.054371045451077,325.7060115517559,324.66,325.08657952094705,5018.364999999998,0.0,870
aapl_real,0,DQN,28,-8.295633572259657,-817.8897559730499,-816.3807209730498,63.62415623215199,1.5090350000000001,0.0,1.0000000000000002,24.54523408172713,326.4040023902782,326.675,325.6047977922837,3018.0700000000006,0.0,900
aapl_real,0,DQN,29,13.229330049652193,2203.712978384909,2206.192557323119,165.9610312836674,2.479578938210227,98.66833998684056,0.9685637678881145,14.487331515371851,325.76447622980646,325.34,325.29321316792004,4959.157876420453,160.9571235795454,930
aapl_real,0,DQN,30,33.89186667747269,6458.64174253993,6461.4631632254195,157.524192319232,2.821420685489521,268.60569732530746,0.9623998371189345,17.811765011532867,326.11197147912924,325.015,325.5321412787135,5642.841370979042,220.46112902095712,960
