strategy_name,scenario,seed,implementation_shortfall_bps,execution_cost,market_impact_cost,total_transaction_fees,completion_rate,average_execution_price,arrival_price,vwap_slippage_bps,terminal_penalty,turnover,reward_total,action_0_pct,action_1_pct,action_2_pct,action_3_pct
VWAP,low_liquidity,123,20.81219476375211,23392.062110701034,808.6413931195674,38.23128346916148,1.0,151.1133327336158,150.80093426404522,30.555601188680594,0.0,11537332.846860837,,,,,
POV,low_liquidity,123,23.55809703574251,26539.45022421491,1059.291976596934,38.23128346916148,1.0,151.15575502405738,150.80093426404522,29.280852108229794,0.0,11540480.23497435,,,,,
DQN,low_liquidity,123,16.967623912471225,17840.428956914104,1120.41859414919,37.89473305775351,0.9904165193923828,151.0538192958491,150.80093426404522,26.43432665049943,463.6307631145952,11429393.255317764,,,,,
Regime-Aware DQN,low_liquidity,123,20.323234703375853,21646.83177656934,879.9596127327402,31.868286572507884,0.8223803303612593,151.0496855648845,150.80093426404522,26.330885175224847,7528.3285903000115,9609966.372130845,,,,,
DQN (shuffled regime),low_liquidity,123,19.094458889645434,20766.2315001749,1017.625164624106,37.818791889649965,0.9898390403691651,151.0850061118142,150.80093426404522,28.571606868835868,555.2788075094116,11409945.380180445,,,,,
PPO,low_liquidity,123,19.51294668267186,22009.516238339806,812.4276213009194,38.192175876130506,0.9989684857303264,151.09383518640826,150.80093426404522,29.268061066033404,27.25003893331704,11524133.806028822,,,,,
Regime-Aware PPO,low_liquidity,123,19.884013576895406,22319.748211981845,857.9806223096111,38.2312834691615,1.0,151.09916492296207,150.80093426404522,29.633310358920596,0.0,11536260.532962117,,,,,
PPO (shuffled regime),low_liquidity,123,19.266291312609912,21682.2268976246,884.4241221176102,38.22430816840687,0.9998448947028746,151.090412252632,150.80093426404522,28.99116428372052,4.290094376425753,11533554.219417494,,,,,
TWAP,liquidity_shock,777,42.63936054730915,21015.334105917616,381.24681159442616,15.717260169238354,1.0,160.1851359481134,159.51170421159833,30.067281118545772,0.0,5029049.347360707,,,,,
VWAP,liquidity_shock,777,43.0931506230331,21299.179553310612,384.5780300792111,15.717260169238354,1.0,160.1922238785799,159.51170421159833,30.52298055182995,0.0,5029333.192808101,,,,,
POV,liquidity_shock,777,37.544741220347575,18602.216745346894,494.57041311810974,15.717260169238354,1.0,160.10826887043103,159.51170421159833,28.979125877251636,0.0,5026636.230000136,,,,,
DQN,liquidity_shock,777,42.24846061165697,20670.82046729106,389.614046991435,13.429985950932075,0.8734754887365541,160.09369181043525,159.51170421159833,24.335722569224664,7306.588022128375,4300487.8323886385,,,,,
Regime-Aware DQN,liquidity_shock,777,39.57492314497141,19414.62522154665,407.4183005678399,14.679262234136521,0.936597376735658,160.11730467181224,159.51170421159833,25.786106739909776,1774.879277345517,4695082.398247388,,,,,
DQN (shuffled regime),liquidity_shock,777,45.118367947672006,22028.36147773049,494.36262821846583,15.664769140438247,0.9969968246833592,160.22595472517295,159.51170421159833,32.50525245771206,79.56959733462,5013683.916613668,,,,,
PPO,liquidity_shock,777,40.715711433928256,20084.266191231865,432.710191699268,15.717260169238354,1.0,160.1569539003043,159.51170421159833,28.15342970156563,0.0,5028118.279446022,,,,,
Regime-Aware PPO,liquidity_shock,777,42.520201201500484,20950.328620648863,380.44466394739277,15.717260169238358,1.0,160.1832012253249,159.51170421159833,29.948581037370694,0.0,5028984.3418754395,,,,,
PPO (shuffled regime),liquidity_shock,777,36.55580299772659,18063.842350618517,533.6861429972886,15.717260169238354,1.0,160.09248097902608,159.51170421159833,23.78573030442449,0.0,5026097.855605409,,,,,
TWAP,normal,777,40.79991337216306,200861.2302516157,3849.4635455364687,157.49254670030615,1.0,161.235448507633,160.58619359942423,28.39625224574803,0.0,50724472.341911584,,,,,
VWAP,normal,777,41.0219833098853,202371.50251841545,3890.7779682369605,157.49254670030624,1.0,161.23885538077369,160.58619359942423,28.617621826554235,0.0,50725982.61417839,,,,,
POV,normal,777,35.44580517847801,175314.98678392096,4979.620681544512,157.4925467003062,1.0,161.15394587096907,160.58619359942423,27.075365719262827,0.0,50698926.098443896,,,,,
DQN,normal,777,40.25520857204184,198357.7058489845,5209.9478403823705,156.72335776083062,0.9955973023479429,161.22788088272387,160.58619359942423,27.45282043042719,1994.1017602498246,50479220.00839725,,,,,
Regime-Aware DQN,normal,777,36.128702881309884,179257.97490221699,4098.845996103967,117.62652784399754,0.7415550629329489,160.99338981559134,160.58619359942423,13.2798906685518,78841.7366520531,37804806.06747815,,,,,
DQN (shuffled regime),normal,777,43.201917949077554,215236.99078942038,2446.0052671394196,73.75234886217746,0.4646488379020794,160.88569779299945,160.58619359942423,6.643442992287957,163635.19775184745,23680010.02358968,,,,,
PPO,normal,777,44.13090764313112,215170.9948903268,4746.024949423057,157.49254670030624,1.0,161.28770333258637,160.58619359942423,31.260283377828337,0.0,50738782.106550306,,,,,
Regime-Aware PPO,normal,777,33.9162025173241,167166.0882764867,4863.942843606958,154.146147393972,0.9783986663598869,161.13052474193458,160.58619359942423,21.312956104380252,2571.7025525446466,49600219.75190349,,,,,
PPO (shuffled regime),normal,777,35.94878720279214,177692.43831500234,4626.35797038163,157.49167299212777,0.9999937070070517,161.16034432750553,160.58619359942423,23.42684996723326,0.4951335545790867,50701022.83441095,,,,,
TWAP,liquidity_shock,42,20.835562487509996,12629.600823368397,396.7186708549502,15.795535854531789,0.9990012894523682,142.05700652538445,141.76443361111959,31.944425650185064,126.17253488738088,4489786.3488361705,,,,,
VWAP,liquidity_shock,42,20.925651359504425,12505.212621946006,406.56631885966254,15.816915371481986,0.9997903377377859,142.05896917535296,141.76443361111959,32.090073744831656,2.267574040698089,4495793.194633808,,,,,
POV,liquidity_shock,42,22.482040320391814,12225.701585644467,561.9331042435897,15.820304121398612,1.0,142.08173899361546,141.76443361111959,29.31926040560482,0.0,4496492.719021222,,,,,
DQN,liquidity_shock,42,18.87052087485558,11821.13817858168,428.03575844004365,15.793206077384223,0.9987915944351059,142.02900664715165,141.76443361111959,29.962093750312572,99.30492124827933,4488350.447115292,,,,,
Regime-Aware DQN,liquidity_shock,42,11.712303179874523,9243.937199741964,524.661323472629,13.781923111500898,0.8946130576226281,141.91621947761396,141.76443361111959,22.142514873040902,4377.10457429222,3912466.066837682,,,,,
